IMDb_ID,Title,Year,Genre,IMDb_Rating,Votes,Director,Main_Actors,Runtime,Plot,Poster_URL
tt38798371,Reel Star,2025,\N,9.8,5,"Robin Verghese, Simmy Joseph","Prasad Oak, Bhushan Manjule, Milind Shinde",155 min,N/A,N/A
tt38949436,Itlu Me Yedava,2025,"Comedy,Drama,Family",9.7,2177,"Thrinadh Katari, Naveen Nalamasa","Thrinadh Katari, Sahithi Avancha, Tanikella Bharani",132 min,N/A,N/A
tt36460794,Kousalya Tanaya Ragava,2025,\N,9.7,1212,Swamy Patnaik,"Mahesh Achanta, Rajesh Konchada, Sunitha Manohar",147 min,"Against the backdrop of rural Ramapuram in 1986, Raghava and Kavya's love story unfolds among the colorful village personalities.",https://m.media-amazon.com/images/M/MV5BNjU3MjkxNTktNzFlZC00NDA0LWFhNDAtMzhiZjY2ZjI2MjM1XkEyXkFqcGc@._V1_SX300.jpg
tt37561269,Raju Gaani Savaal,2025,"Action,Drama",9.7,1081,Ravinder Lelijala,"Ravinder Lelijala, Rittika Chakraborty, Sandya Rathod",113 min,"Set against the vibrant backdrop of Hyderabad's old basti's, ""Raju Gaani Savaal"" is a gripping tale of resilience and community spirit. The story follows Raju, who runs a small mobile repair shop and is the sole breadwinner for hi...",https://m.media-amazon.com/images/M/MV5BOGFhMWFiNGMtM2NmOC00NTAzLTljM2QtMmJlOTFkOTkwOGNkXkEyXkFqcGc@._V1_SX300.jpg
tt38554716,Dusshera,2025,Thriller,9.7,509,Chinmay Naik,"Jagdish Italiya, Yug Italiya, Kartik J",138 min,N/A,N/A
tt0305663,Illusory Thoughts,1989,"Documentary,Drama,Music",9.7,393,Patrick Chu,Patrick Chu,72 min,N/A,N/A
tt29553451,Shoshite,2023,Drama,9.7,265,Sasidhar Reddy Parlapalli,"Prashantkumar Ramaswamy, Janvi Rayala, Roopa Rayappa",104 min,"Jyoti, battling infertility and financial woes, grapples with trust and betrayal. The film depicts a middle-class family's resilience, emphasizing the need for empowerment and support in India.",https://m.media-amazon.com/images/M/MV5BMzBhODVkODAtODc1Mi00NGExLWEwMjUtYTMzMTI3MDQzYmFkXkEyXkFqcGdeQXVyMTY2OTMxNzA4._V1_SX300.jpg
tt13149476,The Dark,2025,"Horror,Mystery,Thriller",9.7,162,Mauricio Chernovetzky,"Checo Rubio, Giancarlo Ruiz",85 min,"During Covid19, Carlos flees from his home- pulled towards a mysterious mountain in the wilderness where he thinks he can stay safe and reconnect with his childhood. But when Joey steps out of the woods, things take a dark turn.",https://m.media-amazon.com/images/M/MV5BYWVjMjU2OTAtMDhiZi00M2E4LTk1MzMtNmYxZTgzY2I3MTlmXkEyXkFqcGc@._V1_SX300.jpg
tt1570358,Identity of the Soul,2009,Drama,9.7,144,Thomas Høegh,"Vanessa Redgrave, Catherine Bennett, Delphine Gaborit",60 min,N/A,N/A
tt1326868,The Story of Your Life,2008,"Drama,Romance,Thriller",9.7,140,Jesse Cilio,"Bipasha Basu, Casey Cilio, Jesse Cilio",93 min,"In the back-alleys of Hollywood, burnt-out transplants hang on the edge of sanity and the brink of disaster. But two lost souls, Jack and Lady Jane, find a glimmer of hope, manifesting itself in a deep connection and a dangerous love.",N/A
tt37897393,Monster,2024,Fantasy,9.7,133,Sheng Tao,"Sheng Tao, Sheng Tao, Sheng Tao",75 min,"Set in the late Ming Dynasty, the story follows three enclosed-ground hunters who are close friends: Qi Feng, Yang Shiyi, and Yun Xiaotian. They assist the people along the upper reaches of the Yellow River",N/A
tt33256963,Luca: Seeing Red,2025,Documentary,9.7,128,"Christopher M. Armstrong, Manish Pandey",Luca Montezemolo,N/A,Chris Harris travels to Italy to spend a week with Ferrari legend Luca Montezemolo,https://m.media-amazon.com/images/M/MV5BNjBjYjIzNTYtOTI5MS00YWYyLWFiMTAtOTVhNGRiNGI2Yjc0XkEyXkFqcGc@._V1_SX300.jpg
tt4866704,Wheels of War,2015,"Documentary,War",9.7,124,Rami Kodeih,"Ghassan Haidar, George Jreije, Jamal Kahwaji",57 min,"Four ex-militiamen from opposing factions of the Lebanese Civil War, whose unified passion for motorcycle-riding inspires them to put down their weapons for good.",N/A
tt7344296,Memories,2019,Fantasy,9.7,105,Soo Sung Lee,"Lee Jae-woo, Han Joo-Young, Henri Sallis",96 min,"A man's story, Solitude and communication Following a woman's trail Memories, Human insight and lyricism",https://m.media-amazon.com/images/M/MV5BNDM1ZWIyZjItODcwOS00MDAzLTg1NmEtMTFmZGJjYTdmYTBiXkEyXkFqcGdeQXVyNjE5Mzg3NzU@._V1_SX300.jpg
tt27678908,Dheera Samrat,2024,"Crime,Thriller",9.7,101,Pavan Kumar,"Adhvithi Shetty, Rakesh Biradar, Sankalp Patil",123 min,"The movie depicts a family that connects through the habitual greed, witchcraft and vengeance of the upright.",https://m.media-amazon.com/images/M/MV5BZjk2ODQ3OTYtMDZlYS00M2FhLWJhNjgtNmMyNzFhOTFiYzE4XkEyXkFqcGdeQXVyNjY0OTkzMjk@._V1_SX300.jpg
tt0759483,Antes de a Vida Começar,2006,Biography,9.7,99,António Borges Correia,"Isabel de Castro, António Borges Correia, António Amaral",65 min,N/A,https://m.media-amazon.com/images/M/MV5BNTBjZGZlZTMtMWVkNS00NzI5LTk0M2YtMWZhZjhiOTUzYmY0XkEyXkFqcGdeQXVyMTQzNTE0NTU@._V1_SX300.jpg
tt35917983,The Greatest Fire That Never Should've Happened,2025,Documentary,9.7,94,Joel Hodge,"Gary Faust, Joel Hodge, Clayton LaDue",122 min,"Gary and Joel head to LA to cover the 2025 LA Fires, providing an alternative perspective not shown by the main stream media, revealing the truth directly from the locals, and shining a light on the things the news doesn't want yo...",https://m.media-amazon.com/images/M/MV5BMzY4MmJjMjMtNDczYi00ZTM4LTg1MjItMzBiOTExNjllMjU5XkEyXkFqcGc@._V1_SX300.jpg
tt36589890,The Rose: Come Back to Me,2025,"Biography,Documentary,Music",9.7,89,Eugene Yi,"Dojoon, Hajoon, Jaehyeong",85 min,An intimate documentary chronicling the remarkable journey of The Rose - from their humble beginnings as a South Korean indie band to their rise as a global sensation.,https://m.media-amazon.com/images/M/MV5BMjgyZDdjM2MtMzJiYi00OGI2LWFjNDUtMmZhN2E0ZDI0NzRlXkEyXkFqcGc@._V1_SX300.jpg
tt16477464,Fishmans: Otokotachi no Wakare 98.12.28 @ Akasaka Blitz,2005,Music,9.7,86,N/A,Honzi,N/A,It documents the band's final live performance with frontman Shinji Sato.,https://m.media-amazon.com/images/M/MV5BODRlMTI0YjQtMjk5Ni00ZjkzLTlhZWUtN2NkODZjY2FmNmU5XkEyXkFqcGc@._V1_SX300.jpg
tt18815714,Prem Prakaran,\N,"Drama,Romance",9.7,86,"Chandresh Bhatt, Jayprit Vasava","Gaurav Paswala, Esha Kansara, Deeksha Joshi",162 min,"A small-town guy Adi, transcends the efforts for his true love, but the reality strikes him in the form of unrequited love. However, the love that Adi had showered onto someone, eventually comes back in all its gravity.",https://m.media-amazon.com/images/M/MV5BNjczYzQ2N2ItNjA1MC00NmFkLWI2MzUtY2NjOTQ1MTAwYmZjXkEyXkFqcGdeQXVyMTMwMjU0OTc0._V1_SX300.jpg
